"","X1","Y1","SiteSubsite","X2","Y2","CoordDistance"
"42",-0.216214023500872,-0.391577366760176,"BARROW:DUPONTIA_WET_MEADOW_MICROTOPO",-0.187573777739296,-0.394522275531818,0.0287912515350889
"43",-0.111226206500199,0.147430300527677,"BROOKS:SHEEN-B",-0.0942920899198436,0.152596454816248,0.0177046167563828
"44",-0.237759662542571,0.107710316723802,"BYLOT:MESPOLYGON",-0.268143038251436,0.00134242854355945,0.110622227221253
"45",-0.216165838822572,0.131961395085598,"BYLOT:MESPRAIRIE",-0.19918607910383,0.147261588270071,0.0228562497271185
"46",0.0690502557943937,0.137176336637665,"DISKO:DISTURBANCE",0.0106600889080051,0.148645753456316,0.0595059586191186
"47",-0.114198402797811,0.142782738842488,"ENDALEN:BIS-H",-0.0800409718051701,0.167206469073727,0.0419910548858372
"48",-0.159392839882286,0.152778824013059,"ENDALEN:BIS-L",-0.123770821894329,0.0957548174807292,0.0672358943313282
"49",-0.154313594760268,0.181179944809722,"ENDALEN:CAS-H",-0.139904869928082,0.193518861200797,0.0189699817869073
"50",-0.182955186756272,0.202720037536269,"ENDALEN:CAS-L",-0.130135220565801,0.176252394339939,0.0590803263763052
"51",-0.172855643999227,0.0647580591020606,"ENDALEN:DRY-H",-0.167224031337835,0.11743618659422,0.0529782991162242
"52",-0.146379084165425,0.161500318548148,"ENDALEN:DRY-L",-0.190539317478227,0.151272507181233,0.0453291774864523
"53",0.470093960255427,-0.181505109093725,"FURI:FURI4",0.447692102445532,-0.172908690918803,0.0239946168707244
"54",0.461925233231225,-0.177803154594279,"FURI:FURI5",0.470093960255427,-0.181505109093725,0.00896842061412658
"55",0.467404680991767,-0.17171410243948,"FURI:FURI6",0.467404680991767,-0.17171410243948,1.11022302462516e-16
"56",0.0798786240413118,0.0195373028356712,"KANGER:DOPEY",0.0729340262825248,0.0198757328377642,0.00695283919687965
"57",0.087675512615966,0.0190301152827695,"KANGER:SNEEZY",0.0798786240413117,0.0195373028356712,0.00781336743404482
"58",0.436010358315275,-0.0838069436742125,"KILPISJARVI:KILPISJARVI",0.438670249669373,-0.0780708551746763,0.00632279473730695
"59",0.134796336789072,0.225753638039392,"LATNJA:DRY_HEATH",0.143002453893418,0.230019696829864,0.00924876291911546
"60",0.134261269426136,0.183339176280144,"LATNJA:DRY_MEADOW",0.118867760236837,0.182067988502474,0.0154459070153592
"61",0.234149024172917,0.0939493686426548,"LATNJA:POOR_HEATH",0.244679874063811,0.108740873123817,0.0181572961709826
"62",0.140478666992954,0.209299565015154,"LATNJA:RICH_MEADOW",0.133851367771236,0.23196963845268,0.0236189187863678
"63",0.200403530086433,-0.00106930581414047,"LATNJA:TUSSOCK_TUNDRA",0.2195523478834,0.0231881865240863,0.0309047432857903
