"","SiteSubsitePlot","duration","richness","richness_change","Jaccard","BrayCurtis","richness_change_abs"
"657","ZACKENBERG:GRASSLAND:G4",11,3,0,0.666666666666667,0.111111111111111,0
"658","ZACKENBERG:GRASSLAND:G5",11,5,1,0,0.202959830866807,1
"659","ZACKENBERG:SALIX ARCTICA SNOWBED:S1",11,6,-2,0.5,0.227368421052632,2
"660","ZACKENBERG:SALIX ARCTICA SNOWBED:S2",11,7,-3,0.5,0.21969696969697,3
"661","ZACKENBERG:SALIX ARCTICA SNOWBED:S3",11,5,-1,0.5,0.0791826309067687,1
"662","ZACKENBERG:SALIX ARCTICA SNOWBED:S4",11,8,-4,0,0.183946488294314,4
"663","ZACKENBERG:SALIX ARCTICA SNOWBED:S5",11,8,0,0.75,0.340958605664488,0
"664","ZACKENBERG:VACCINIUM ULIGONOSUM HEATH:V4",11,3,0,0,0.190981432360743,0
"665","ZACKENBERG:VACCINIUM ULIGONOSUM HEATH:V5",11,4,0,0,0,0
"666","TOOLIK:DRY:3",13,6,-2,0,0.221428571428571,2
"667","TOOLIK:DRY:5",13,6,-2,0,0.309523809523809,2
"668","TOOLIK:DRY:6",13,6,-1,0,0.360991379310345,1
"669","TOOLIK:IMNAVAIT:1",18,9,4,0,0.460171568627451,4
"670","TOOLIK:IMNAVAIT:2",18,10,1,0,0.16212676794133,1
"671","TOOLIK:IMNAVAIT:3",18,10,-3,0.285714285714286,0.240147783251231,3
"672","TOOLIK:IMNAVAIT:4",18,12,2,0.4,0.16637323943662,2
"673","TOOLIK:IMNAVAIT:5",18,7,2,0,0.158988764044944,2
"674","TOOLIK:IMNAVAIT:6",18,14,-1,0.461538461538462,0.214243498817967,1
"675","TOOLIK:IMNAVAIT:7",18,12,3,0.222222222222222,0.383116883116883,3
"676","TOOLIK:IMNAVAIT:8",18,14,-2,0.333333333333333,0.281228433402347,2
"677","TOOLIK:IMNAVAIT:9",18,10,0,0.4,0.237519300051467,0
"678","TOOLIK:IMNAVAIT:10",18,8,0,0,0.368347338935574,0
"679","TOOLIK:IMNAVAIT:11",18,10,-1,0.222222222222222,0.194711538461538,1
"680","TOOLIK:IMNAVAIT:12",18,10,1,0.222222222222222,0.188278165806256,1
"681","TOOLIK:IMNAVAIT:13",18,8,1,0,0.194331983805668,1
"682","TOOLIK:IMNAVAIT:14",18,13,-2,0.181818181818182,0.299626400996264,2
"683","TOOLIK:IMNAVAIT:15",18,9,0,0.444444444444444,0.297101449275362,0
"684","TOOLIK:IMNAVAIT:16",18,8,2,0,0.243550969578367,2
"685","TOOLIK:IMNAVAIT:19",18,10,0,0.4,0.370967741935484,0
"686","TOOLIK:IMNAVAIT:20",18,11,1,0,0.195559754369391,1
"687","TOOLIK:IMNAVAIT:21",18,10,0,0.2,0.332779623477298,0
"688","TOOLIK:IMNAVAIT:22",18,10,-1,0,0.380952380952381,1
"689","TOOLIK:IMNAVAIT:23",18,12,1,0,0.317073170731707,1
"690","TOOLIK:IMNAVAIT:24",18,13,2,0.181818181818182,0.320652173913043,2
"691","TOOLIK:IMNAVAIT:25",18,5,-2,0,0.277721604314122,2
"692","TOOLIK:IMNAVAIT:26",18,11,-2,0.222222222222222,0.422256097560976,2
"693","TOOLIK:IMNAVAIT:27",18,11,2,0.222222222222222,0.308779761904762,2
"694","TOOLIK:IMNAVAIT:28",18,12,-1,0.727272727272727,0.538461538461538,1
"695","TOOLIK:IMNAVAIT:29",18,8,0,0,0.134621012584138,0
"696","TOOLIK:IMNAVAIT:30",18,10,0,0.2,0.317073170731707,0
"697","TOOLIK:IMNAVAIT:31",18,16,-3,0.307692307692308,0.170289855072464,3
"698","TOOLIK:IMNAVAIT:33",18,9,-1,0.25,0.279632006846384,1
"699","TOOLIK:IMNAVAIT:34",18,8,3,0,0.178023161863722,3
"700","TOOLIK:IMNAVAIT:35",18,10,0,0,0.402307692307692,0
"701","TOOLIK:IMNAVAIT:36",18,8,-1,0,0.226381461675579,1
"702","TOOLIK:IMNAVAIT:37",18,10,-2,0.25,0.29128672745694,2
"703","TOOLIK:IMNAVAIT:38",18,15,1,0.285714285714286,0.391881188118812,1
"704","TOOLIK:IMNAVAIT:39",18,10,0,0.4,0.370909090909091,0
"705","TOOLIK:IMNAVAIT:40",18,10,2,0.25,0.311185870479394,2
"706","TOOLIK:IMNAVAIT:41",18,8,3,0,0.207602339181287,3
"707","TOOLIK:IMNAVAIT:42",6,9,-1,0,0.363546798029557,1
"708","TOOLIK:IMNAVAIT:43",18,7,1,0,0.360065466448445,1
"709","TOOLIK:IMNAVAIT:44",18,10,3,0,0.222361546499478,3
"710","TOOLIK:IMNAVAIT:45",18,8,0,0,0.246323529411765,0
"711","TOOLIK:IMNAVAIT:46",18,9,1,0,0.194276279581728,1
"712","TOOLIK:IMNAVAIT:47",18,9,0,0.222222222222222,0.157029823493609,0
"713","TOOLIK:IMNAVAIT:48",18,13,-1,0.166666666666667,0.270731707317073,1
"714","TOOLIK:IMNAVAIT:51",18,10,0,0.4,0.306201550387597,0
"715","TOOLIK:IMNAVAIT:52",18,12,-1,0,0.265569620253164,1
"716","TOOLIK:IMNAVAIT:53",18,12,1,0.181818181818182,0.248855835240275,1
"717","TOOLIK:IMNAVAIT:54",18,11,0,0.363636363636364,0.195141065830721,0
"718","TOOLIK:IMNAVAIT:55",18,8,0,0,0.241335044929397,0
"719","TOOLIK:IMNAVAIT:56",18,13,0,0.153846153846154,0.21889400921659,0
"720","TOOLIK:IMNAVAIT:57",18,13,3,0.2,0.203125,3
"721","TOOLIK:IMNAVAIT:58",6,2,0,0,0.125177809388336,0
"722","TOOLIK:IMNAVAIT:59",18,9,2,0.285714285714286,0.2075,2
"723","TOOLIK:IMNAVAIT:60",18,9,-1,0,0.208436724565757,1
"724","TOOLIK:IMNAVAIT:61",18,8,0,0,0.172473867595819,0
"725","TOOLIK:IMNAVAIT:62",18,13,6,0.285714285714286,0.32260162601626,6
"726","TOOLIK:IMNAVAIT:63",12,12,2,0.4,0.352300242130751,2
"727","TOOLIK:IMNAVAIT:65",18,9,0,0.222222222222222,0.20042735042735,0
"728","TOOLIK:IMNAVAIT:66",18,10,1,0.444444444444444,0.205733130390665,1
"729","TOOLIK:IMNAVAIT:67",18,8,1,0,0.434758970641537,1
"730","TOOLIK:IMNAVAIT:68",18,8,3,0,0.264652014652015,3
"731","TOOLIK:IMNAVAIT:69",18,9,-2,0,0.3671826625387,2
"732","TOOLIK:IMNAVAIT:70",18,9,0,0,0.242502343017807,0
"733","TOOLIK:IMNAVAIT:71",18,8,0,0,0.160135462022254,0
"734","TOOLIK:MOIST:13",14,11,-1,0,0.264213564213564,1
"735","TOOLIK:MOIST:18",14,11,-2,0.222222222222222,0.29874686716792,2
"736","TOOLIK:TUSSOCKGRID:1",18,12,0,0.333333333333333,0.416860916860917,0
"737","TOOLIK:TUSSOCKGRID:2",18,11,-2,0.444444444444444,0.191919191919192,2
"738","TOOLIK:TUSSOCKGRID:3",18,9,1,0.25,0.307894736842105,1
"739","TOOLIK:TUSSOCKGRID:4",18,6,0,0,0.141583054626533,0
"740","TOOLIK:TUSSOCKGRID:5",18,10,0,0.4,0.160607704829083,0
"741","TOOLIK:TUSSOCKGRID:6",18,11,2,0.222222222222222,0.152143569292124,2
"742","TOOLIK:TUSSOCKGRID:7",18,11,-1,0.2,0.164653784219002,1
"743","TOOLIK:TUSSOCKGRID:8",18,8,2,0,0.269350351824579,2
"744","TOOLIK:TUSSOCKGRID:9",18,9,0,0.222222222222222,0.1944669365722,0
"745","TOOLIK:TUSSOCKGRID:10",18,10,-3,0.285714285714286,0.212962962962963,3
"746","TOOLIK:TUSSOCKGRID:11",18,8,2,0,0.306501547987616,2
"747","TOOLIK:TUSSOCKGRID:12",18,10,1,0.222222222222222,0.315628815628816,1
"748","TOOLIK:TUSSOCKGRID:13",18,9,-3,0,0.165132547864507,3
"749","TOOLIK:TUSSOCKGRID:14",18,11,-1,0.4,0.450420168067227,1
"750","TOOLIK:TUSSOCKGRID:15",18,13,0,0.307692307692308,0.27940929686189,0
"751","TOOLIK:TUSSOCKGRID:16",18,7,1,0,0.204240472356414,1
"752","TOOLIK:TUSSOCKGRID:17",18,10,0,0.2,0.164321789321789,0
"753","TOOLIK:TUSSOCKGRID:18",18,11,-2,0.222222222222222,0.267247267759563,2
"754","TOOLIK:TUSSOCKGRID:19",18,11,2,0.222222222222222,0.290731707317073,2
"755","TOOLIK:TUSSOCKGRID:20",18,7,0,0,0.146853146853147,0
"756","TOOLIK:TUSSOCKGRID:21",18,7,2,0,0.229096989966555,2
"757","TOOLIK:TUSSOCKGRID:22",18,18,-3,0.533333333333333,0.23572228443449,3
"758","TOOLIK:TUSSOCKGRID:23",18,11,3,0.25,0.174303683737646,3
"759","TOOLIK:TUSSOCKGRID:24",18,9,1,0,0.153197925669836,1
"760","TOOLIK:TUSSOCKGRID:25",18,9,1,0.5,0.196396396396396,1
"761","TOOLIK:TUSSOCKGRID:26",18,8,2,0,0.252621359223301,2
"762","TOOLIK:TUSSOCKGRID:27",18,10,0,0.2,0.14655737704918,0
"763","TOOLIK:TUSSOCKGRID:28",18,8,0,0.25,0.22014652014652,0
"764","TOOLIK:TUSSOCKGRID:29",18,8,3,0,0.423529411764706,3
"765","TOOLIK:TUSSOCKGRID:30",18,6,0,0,0.0631299734748011,0
"766","TOOLIK:TUSSOCKGRID:31",18,9,1,0.25,0.220672478206725,1
"767","TOOLIK:TUSSOCKGRID:32",18,10,-2,0,0.215795328142381,2
"768","TOOLIK:TUSSOCKGRID:33",18,9,-2,0,0.2,2
"769","TOOLIK:TUSSOCKGRID:34",18,11,-1,0.2,0.281385281385281,1
"770","TOOLIK:TUSSOCKGRID:35",18,8,2,0,0.15,2
"771","TOOLIK:TUSSOCKGRID:36",18,5,0,0.4,0.118729096989967,0
"772","TOOLIK:TUSSOCKGRID:37",18,10,-2,0.25,0.336559139784946,2
"773","TOOLIK:TUSSOCKGRID:38",18,9,1,0,0.129578246392897,1
"774","TOOLIK:TUSSOCKGRID:39",18,11,1,0.2,0.20109096270087,1
"775","TOOLIK:TUSSOCKGRID:40",18,8,-1,0,0.209508881922675,1
"776","TOOLIK:TUSSOCKGRID:41",18,10,1,0,0.351093951093951,1
"777","TOOLIK:TUSSOCKGRID:42",18,12,3,0,0.341304347826087,3
"778","TOOLIK:TUSSOCKGRID:43",18,10,2,0,0.150561520424534,2
"779","TOOLIK:TUSSOCKGRID:44",18,7,1,0,0.214477812640072,1
"780","TOOLIK:TUSSOCKGRID:45",18,10,-2,0.5,0.277647058823529,2
"781","TOOLIK:TUSSOCKGRID:46",18,9,0,0,0.241958041958042,0
"782","TOOLIK:TUSSOCKGRID:47",18,9,0,0.222222222222222,0.185227272727273,0
"783","TOOLIK:TUSSOCKGRID:48",18,8,1,0.285714285714286,0.173342175066313,1
"784","TOOLIK:TUSSOCKGRID:49",18,8,2,0,0.138997078870497,2
"785","TOOLIK:TUSSOCKGRID:50",18,9,-5,0,0.158102766798419,5
"786","TOOLIK:TUSSOCKGRID:52",18,12,-3,0,0.290135396518375,3
"787","TOOLIK:TUSSOCKGRID:53",18,10,-3,0.285714285714286,0.212747252747253,3
"788","TOOLIK:TUSSOCKGRID:55",18,11,-1,0.2,0.229875283446712,1
"789","TOOLIK:TUSSOCKGRID:56",18,13,-2,0,0.238139534883721,2
"790","TOOLIK:TUSSOCKGRID:57",18,13,0,0.461538461538462,0.306547619047619,0
"791","TOOLIK:TUSSOCKGRID:58",18,10,4,0,0.184518013631938,4
"792","TOOLIK:TUSSOCKGRID:59",18,11,1,0,0.236965811965812,1
"793","TOOLIK:TUSSOCKGRID:60",18,12,0,0.333333333333333,0.194444444444444,0
"794","TOOLIK:TUSSOCKGRID:61",18,13,-2,0.363636363636364,0.31582469053195,2
"795","TOOLIK:TUSSOCKGRID:62",18,5,-3,0,0.281684981684982,3
"796","TOOLIK:TUSSOCKGRID:63",18,14,0,0.285714285714286,0.173076923076923,0
"797","TOOLIK:TUSSOCKGRID:64",18,9,-1,0,0.186680469289165,1
"798","TOOLIK:TUSSOCKGRID:65",18,7,-1,0.333333333333333,0.127199413489736,1
"799","TOOLIK:TUSSOCKGRID:66",18,12,-1,0.181818181818182,0.16080309449254,1
"800","TOOLIK:TUSSOCKGRID:67",18,9,0,0.222222222222222,0.310064935064935,0
"801","TOOLIK:TUSSOCKGRID:68",18,10,-1,0.444444444444444,0.432242990654206,1
"802","TOOLIK:TUSSOCKGRID:69",18,10,4,0,0.30718085106383,4
"803","TOOLIK:TUSSOCKGRID:70",18,10,-1,0.444444444444444,0.209968186638388,1
"804","TOOLIK:TUSSOCKGRID:72",18,7,-3,0,0.310924369747899,3
"805","TOOLIK:TUSSOCKGRID:74",18,8,1,0.285714285714286,0.198581560283688,1
"806","TOOLIK:TUSSOCKGRID:75",18,10,-1,0.222222222222222,0.296326530612245,1
"807","TOOLIK:TUSSOCKGRID:76",18,10,2,0,0.258241758241758,2
"808","TOOLIK:TUSSOCKGRID:77",18,11,1,0.4,0.163945578231292,1
"809","TOOLIK:TUSSOCKGRID:78",18,10,3,0.285714285714286,0.225,3
"810","TOOLIK:TUSSOCKGRID:79",18,10,0,0.4,0.200111482720178,0
"811","TOOLIK:TUSSOCKGRID:80",18,6,-1,0,0.21474358974359,1
"812","TOOLIK:TUSSOCKGRID:81",18,5,-1,0,0.107142857142857,1
"813","TOOLIK:TUSSOCKGRID:83",18,13,0,0.307692307692308,0.361042183622829,0
"814","TOOLIK:TUSSOCKGRID:84",18,7,1,0.333333333333333,0.305429864253394,1
"815","TOOLIK:TUSSOCKGRID:85",18,16,2,0.428571428571429,0.288896276595745,2
"816","TOOLIK:TUSSOCKGRID:51",12,12,4,0.25,0.282932416953035,4
"817","TOOLIK:TUSSOCKGRID:54",12,12,1,0.545454545454545,0.223325062034739,1
"818","TOOLIK:TUSSOCKGRID:82",6,15,-3,0.333333333333333,0.230959752321981,3
"819","ANWR:ATIGUN-A:1",10,6,1,0.4,0.0833333333333333,1
"820","ANWR:ATIGUN-A:2",10,3,0,0,0.055921052631579,0
"821","ANWR:ATIGUN-A:3",10,3,-1,0,0.05,1
"822","ANWR:ATIGUN-A:4",10,5,-1,0.5,0.341176470588235,1
"823","ANWR:ATIGUN-A:6",10,4,-1,0,0.0271493212669682,1
"824","ANWR:ATIGUN-A:7",10,5,0,0.8,0.08,0
"825","ANWR:ATIGUN-A:8",10,8,-3,0,0.103191489361702,3
"826","ANWR:ATIGUN-A:9",10,5,-2,0,0.14039039039039,2
"827","ANWR:ATIGUN-A:10",10,6,-1,0.4,0.126436781609195,1
"828","ANWR:ATIGUN-A:5",5,3,-1,0,0.0833333333333334,1
"829","ANWR:ATIGUN-B:1",10,5,-1,0,0.121483375959079,1
"830","ANWR:ATIGUN-B:2",10,5,2,0,0.166935483870968,2
"831","ANWR:ATIGUN-B:3",10,6,-1,0.4,0.154761904761905,1
"832","ANWR:ATIGUN-B:4",10,6,0,0.333333333333333,0.29868578255675,0
"833","ANWR:ATIGUN-B:5",10,7,1,0.333333333333333,0.13049853372434,1
"834","ANWR:ATIGUN-B:6",10,4,0,0,0.258333333333333,0
"835","ANWR:ATIGUN-B:7",10,6,-1,0,0.165413533834586,1
"836","ANWR:ATIGUN-B:8",10,6,1,0.4,0.40625,1
"837","ANWR:ATIGUN-B:9",5,5,0,0.4,0.134444444444445,0
"838","ANWR:ATIGUN-B:10",5,6,1,0.4,0.296791443850267,1
"839","ANWR:ATIGUN-C:1",10,7,2,0,0.208071084783414,2
"840","ANWR:ATIGUN-C:2",10,7,0,0.285714285714286,0.309590690208668,0
"841","ANWR:ATIGUN-C:3",10,11,3,0.25,0.210232558139535,3
"842","ANWR:ATIGUN-C:4",10,6,0,0.333333333333333,0.182142857142857,0
"843","ANWR:ATIGUN-C:5",10,7,1,0,0.221722587340021,1
"844","ANWR:ATIGUN-C:6",10,13,-3,0.4,0.232683982683983,3
"845","ANWR:ATIGUN-C:7",10,6,-1,0,0.137254901960784,1
"846","ANWR:ATIGUN-C:8",10,7,-1,0.333333333333333,0.285560344827586,1
"847","ANWR:ATIGUN-C:9",10,7,0,0.285714285714286,0.234022556390977,0
"848","ANWR:ATIGUN-C:10",10,4,0,0.5,0.238738738738739,0
"849","ANWR:JAGO-A:1",9,10,0,0.2,0.13921188630491,0
"850","ANWR:JAGO-A:2",9,8,-1,0,0.204997534111458,1
"851","ANWR:JAGO-A:3",9,11,0,0.363636363636364,0.185328683972621,0
"852","ANWR:JAGO-A:4",9,8,-1,0,0.200300701637153,1
"853","ANWR:JAGO-A:5",9,12,-4,0,0.142840066937605,4
"854","ANWR:JAGO-A:6",9,12,1,0.181818181818182,0.148888888888889,1
"855","ANWR:JAGO-A:7",9,13,-1,0.166666666666667,0.118791697553743,1
"856","ANWR:JAGO-A:8",9,11,-2,0,0.285584604212055,2
"857","ANWR:JAGO-A:9",9,15,1,0.428571428571429,0.173091178650853,1
"858","ANWR:JAGO-A:10",9,12,2,0,0.169067796610169,2
"859","ANWR:JAGO-B:1",9,14,-2,0.166666666666667,0.217582417582418,2
"860","ANWR:JAGO-B:2",9,14,2,0.333333333333333,0.220849420849421,2
"861","ANWR:JAGO-B:3",9,12,0,0.333333333333333,0.186781609195402,0
"862","ANWR:JAGO-B:4",9,17,-1,0.25,0.233333333333333,1
"863","ANWR:JAGO-B:5",9,17,0,0.235294117647059,0.162386891660553,0
"864","ANWR:JAGO-B:6",9,15,1,0.285714285714286,0.137931034482759,1
"865","ANWR:JAGO-B:7",9,13,-1,0.333333333333333,0.333333333333333,1
"866","ANWR:JAGO-B:8",9,18,-2,0.125,0.35691573926868,2
"867","ANWR:JAGO-B:9",9,14,3,0.363636363636364,0.227720065609623,3
"868","ANWR:JAGO-B:10",9,12,1,0.181818181818182,0.242763157894737,1
"869","BROOKS:SHEEN-B:2",5,9,-2,0,0.244512899499422,2
"870","BROOKS:SHEEN-B:4",10,15,2,0.461538461538462,0.180412371134021,2
"871","BROOKS:SHEEN-B:5",10,9,-1,0,0.0616600790513834,1
"872","BROOKS:SHEEN-B:6",10,14,-1,0.307692307692308,0.283150183150183,1
"873","BROOKS:SHEEN-B:7",10,16,0,0.25,0.176044474393531,0
"874","BROOKS:SHEEN-B:8",10,14,1,0.153846153846154,0.284442085397499,1
"875","BROOKS:SHEEN-B:9",10,12,-1,0.181818181818182,0.189350064350064,1
"876","BROOKS:SHEEN-B:10",10,16,-1,0.266666666666667,0.333447802197802,1
"877","ENDALEN:BIS-H:BIS-H1",6,5,-3,0,0.839598997493734,3
"878","ENDALEN:BIS-H:BIS-H2",6,9,-1,0.25,0.166666666666667,1
"879","ENDALEN:BIS-H:BIS-H3",6,7,0,0.571428571428571,0.688888888888889,0
"880","ENDALEN:BIS-H:BIS-H5",6,5,1,0,0.259090909090909,1
"881","ENDALEN:BIS-H:BIS-H4",6,6,-3,0,0.211764705882353,3
"882","ENDALEN:CAS-H:CAS-H1",6,4,1,0.666666666666667,0.191011235955056,1
"883","ENDALEN:CAS-H:CAS-H2",6,7,-1,0.333333333333333,0.227549776513612,1
"884","ENDALEN:CAS-H:CAS-H3",6,3,0,0,0.0357142857142857,0
"885","ENDALEN:CAS-H:CAS-H4",6,5,-1,0,0.241971207087486,1
"886","ENDALEN:CAS-H:CAS-H5",6,5,-2,0,0.200424178154825,2
"887","ENDALEN:DRY-H:DRY-H1",6,6,0,0.666666666666667,0.175,0
"888","ENDALEN:DRY-H:DRY-H2",6,8,-3,0,0.120251177394035,3
"889","ENDALEN:DRY-H:DRY-H3",6,5,-1,0,0.176767676767677,1
"890","ENDALEN:DRY-H:DRY-H4",6,10,4,0.333333333333333,0.300769230769231,4
"891","ENDALEN:DRY-H:DRY-H5",6,6,-1,0,0.234848484848485,1
"892","AUYUITTUQ:OWL RIVER:14",7,9,-1,0.75,0.303030303030303,1
"893","ATQASUK:AD:ADC01",20,7,-1,0,0.319047619047619,1
"894","ATQASUK:AD:ADC02",20,8,-1,0,0.250248262164846,1
"895","ATQASUK:AD:ADC03",20,10,1,0.222222222222222,0.387456816369918,1
"896","ATQASUK:AD:ADC04",20,7,0,0.285714285714286,0.515232974910394,0
"897","ATQASUK:AD:ADC05",20,7,1,0,0.279024390243902,1
"898","ATQASUK:AD:ADC06",20,8,1,0.285714285714286,0.307692307692308,1
"899","ATQASUK:AD:ADC07",20,8,0,0.25,0.256987577639751,0
"900","ATQASUK:AD:ADC08",20,9,2,0,0.318181818181818,2
"901","ATQASUK:AD:ADC09",20,8,-1,0.285714285714286,0.50679347826087,1
"902","ATQASUK:AD:ADC10",20,9,-1,0,0.249037227214377,1
"903","ATQASUK:AD:ADC11",20,7,0,0,0.33161068044789,0
"904","ATQASUK:AD:ADC12",20,8,2,0,0.255555555555555,2
"905","ATQASUK:AD:ADC13",20,10,3,0,0.402312599681021,3
"906","ATQASUK:AD:ADC14",20,8,0,0.25,0.317099567099567,0
"907","ATQASUK:AD:ADC15",20,7,-2,0,0.418269230769231,2
"908","ATQASUK:AD:ADC16",20,7,1,0,0.348809523809524,1
"909","ATQASUK:AD:ADC17",20,7,0,0.285714285714286,0.351003602676274,0
"910","ATQASUK:AD:ADC18",20,8,1,0.285714285714286,0.284710605553697,1
"911","ATQASUK:AD:ADC19",22,8,0,0,0.24390243902439,0
"912","ATQASUK:AD:ADC20",22,7,0,0,0.251540616246499,0
"913","ATQASUK:AD:ADC21",22,7,0,0,0.288327526132404,0
"914","ATQASUK:AD:ADC22",22,7,0,0,0.159777424483307,0
"915","ATQASUK:AD:ADC23",22,8,2,0,0.46045197740113,2
"916","ATQASUK:AD:ADC24",20,6,0,0,0.238752877170956,0
"917","ATQASUK:AW:AWC01",15,9,-3,0.666666666666667,0.633333333333333,3
"918","ATQASUK:AW:AWC02",10,7,1,0.333333333333333,0.2218782249742,1
"919","ATQASUK:AW:AWC03",10,8,3,0,0.36031984007996,3
"920","ATQASUK:AW:AWC04",15,8,1,0.285714285714286,0.26091888825865,1
"921","ATQASUK:AW:AWC06",15,7,-1,0.333333333333333,0.425585284280936,1
"922","ATQASUK:AW:AWC08",10,8,-2,0,0.252454991816694,2
"923","ATQASUK:AW:AWC10",20,8,0,0.5,0.166011014948859,0
"924","ATQASUK:AW:AWC11",20,7,0,0.285714285714286,0.269850402761795,0
"925","ATQASUK:AW:AWC13",20,8,2,0.333333333333333,0.204282204282204,2
"926","ATQASUK:AW:AWC15",20,4,0,0,0.216184148077836,0
"927","ATQASUK:AW:AWC16",20,9,0,0.444444444444444,0.283340257582052,0
"928","ATQASUK:AW:AWC18",20,6,3,0,0.325,3
"929","ATQASUK:AW:AWC05",19,7,-1,0,0.145276292335116,1
"930","ATQASUK:AW:AWC12",17,6,0,0.333333333333333,0.590909090909091,0
"931","ATQASUK:AW:AWC14",17,8,1,0.285714285714286,0.353559483994267,1
"932","ATQASUK:AW:AWC17",17,7,2,0,0.379076086956522,2
"933","ATQASUK:AW:AWC19",7,4,1,0,0.108974358974359,1
"934","ATQASUK:AW:AWC20",17,6,1,0,0.20351676978183,1
"935","ATQASUK:AW:AWC22",17,3,0,0,0.0845295055821373,0
"936","ATQASUK:AW:AWC23",17,7,3,0,0.273224043715847,3
"937","ATQASUK:AW:AWC09",12,8,-1,0.285714285714286,0.122593384893862,1
"938","ATQASUK:AW:AWC24",5,7,1,0,0.14484126984127,1
"939","BARROW:BD:BDC01",22,9,-1,0.25,0.162662662662663,1
"940","BARROW:BD:BDC02",22,13,4,0.222222222222222,0.345930232558139,4
"941","BARROW:BD:BDC03",22,10,-4,0.333333333333333,0.398809523809524,4
"942","BARROW:BD:BDC04",22,9,0,0.444444444444444,0.317049808429119,0
"943","BARROW:BD:BDC05",22,10,3,0.285714285714286,0.311188811188811,3
"944","BARROW:BD:BDC06",22,10,-3,0.285714285714286,0.258678611422172,3
"945","BARROW:BD:BDC07",22,9,-3,0,0.288333333333333,3
"946","BARROW:BD:BDC08",22,9,2,0.571428571428571,0.311111111111111,2
"947","BARROW:BD:BDC09",22,10,-3,0.285714285714286,0.46676146462851,3
"948","BARROW:BD:BDC10",22,14,-3,0.545454545454545,0.294815891472868,3
"949","BARROW:BD:BDC11",22,9,-2,0.285714285714286,0.284931506849315,2
"950","BARROW:BD:BDC12",22,10,-4,0,0.166666666666667,4
"951","BARROW:BD:BDC13",22,9,2,0,0.158648648648649,2
"952","BARROW:BD:BDC14",22,8,3,0,0.292307692307692,3
"953","BARROW:BD:BDC15",22,11,0,0.363636363636364,0.235507246376812,0
"954","BARROW:BD:BDC16",22,7,0,0.571428571428571,0.257575757575758,0
"955","BARROW:BD:BDC17",24,6,1,0,0.269154228855721,1
"956","BARROW:BD:BDC18",24,8,-2,0.333333333333333,0.1875,2
"957","BARROW:BD:BDC19",24,5,1,0,0.0916949675825872,1
"958","BARROW:BD:BDC20",22,8,2,0,0.132600480934387,2
"959","BARROW:BD:BDC21",24,8,-1,0.285714285714286,0.227439024390244,1
"960","BARROW:BD:BDC22",22,7,2,0,0.087121212121212,2
"961","BARROW:BD:BDC23",24,7,2,0,0.170980392156863,2
"962","BARROW:BD:BDC24",22,5,2,0,0.140434192672999,2
"963","BARROW:BW:BWC01",21,16,7,0.444444444444444,0.377425944841675,7
"964","BARROW:BW:BWC02",21,18,1,0.470588235294118,0.221952612046817,1
"965","BARROW:BW:BWC03",21,13,-4,0.222222222222222,0.289288928892889,4
"966","BARROW:BW:BWC05",23,16,-1,0.4,0.288095238095238,1
"967","BARROW:BW:BWC06",23,13,-4,0.444444444444444,0.358831044394762,4
"968","BARROW:BW:BWC07",21,15,5,0.2,0.317099567099567,5
"969","BARROW:BW:BWC08",21,15,6,0.444444444444444,0.355311355311355,6
"970","BARROW:BW:BWC09",21,16,-2,0.428571428571429,0.491490810074881,2
"971","BARROW:BW:BWC10",21,15,-4,0.363636363636364,0.292406613594611,4
"972","BARROW:BW:BWC12",21,15,-2,0.307692307692308,0.341284038958458,2
"973","BARROW:BW:BWC13",21,16,3,0.307692307692308,0.42606100795756,3
"974","BARROW:BW:BWC18",21,16,-1,0.666666666666667,0.711812235475183,1
"975","BARROW:BW:BWC19",21,12,2,0.4,0.572585830011573,2
"976","BARROW:BW:BWC21",21,16,3,0.615384615384615,0.395471056495865,3
"977","BARROW:BW:BWC22",21,14,1,0.307692307692308,0.456228956228956,1
"978","BARROW:BW:BWC23",21,16,-3,0.307692307692308,0.263074169815073,3
"979","BARROW:BW:BWC24",21,12,-1,0.181818181818182,0.212264150943396,1
"980","BARROW:BW:BWC04",17,14,-1,0.307692307692308,0.468264736921453,1
"981","BARROW:BW:BWC17",17,10,3,0.285714285714286,0.463157894736842,3
"982","BARROW:BW:BWC20",17,12,-7,0,0.46729917773561,7
"983","BARROW:BW:BWC11",5,16,-1,0.533333333333333,0.263725490196078,1
"984","BARROW:BW:BWC14",5,14,0,0.428571428571429,0.301978818283166,0
"985","BARROW:BW:BWC15",5,15,-1,0.285714285714286,0.184644957033017,1
"986","BARROW:BW:BWC16",5,14,0,0.285714285714286,0.23489010989011,0
"987","ATQASUK:AG:AGCA04",9,4,0,0,0.281214848143982,0
"988","ATQASUK:AG:AGCA05",9,5,0,0,0.241935483870968,0
"989","ATQASUK:AG:AGCA06",9,7,1,0,0.226245113037566,1
"990","ATQASUK:AG:AGCA02",9,9,1,0.5,0.30988455988456,1
"991","ATQASUK:AG:AGCA03",9,6,0,0,0.186050156739812,0
"992","ATQASUK:AG:AGCA07",9,8,1,0,0.142066128777092,1
"993","ATQASUK:AG:AGCA09",9,8,0,0.25,0.263274336283186,0
"994","ATQASUK:AG:AGCA10",9,6,0,0,0.131777893639208,0
"995","ATQASUK:AG:AGCB02",9,6,0,0,0.348914243651086,0
