"","SiteSubsitePlot","FuncGroup","FGSlope"
"304","ATQASUK:AG:AGCB03","NonDwarfShrubCoverNew",-0.903032775737793
"305","ATQASUK:AG:AGCB04","DwarfShrubCoverNew",-0.844950853256501
"306","ATQASUK:AG:AGCB04","NonDwarfShrubCoverNew",-0.446239806704923
"307","ATQASUK:AG:AGCB07","DwarfShrubCoverNew",0.522836905416132
"308","ATQASUK:AG:AGCB07","NonDwarfShrubCoverNew",-3.64295963851743
"309","ATQASUK:AG:AGCB08","DwarfShrubCoverNew",-0.42653389042618
"310","ATQASUK:AG:AGCB08","NonDwarfShrubCoverNew",-1.32564446976932
"311","ATQASUK:AG:AGCB09","DwarfShrubCoverNew",-0.459939985426671
"312","ATQASUK:AG:AGCB09","NonDwarfShrubCoverNew",-1.92029364683202
"313","ATQASUK:AG:AGCB10","DwarfShrubCoverNew",-0.129809967044688
"314","ATQASUK:AG:AGCB10","NonDwarfShrubCoverNew",-0.568156827057977
"315","ATQASUK:AG:AGCB11","DwarfShrubCoverNew",-1.68550575802484
"316","ATQASUK:AG:AGCB11","NonDwarfShrubCoverNew",0.104473135007487
"317","ATQASUK:AG:AGCC05","DwarfShrubCoverNew",-2.55896138321014
"318","ATQASUK:AG:AGCC05","NonDwarfShrubCoverNew",-1.36860728729048
"319","ATQASUK:AG:AGCC08","DwarfShrubCoverNew",-0.83086229086229
"320","ATQASUK:AG:AGCC08","NonDwarfShrubCoverNew",0.366537966537966
"321","ATQASUK:AG:AGCC09","DwarfShrubCoverNew",-1.45249325033082
"322","ATQASUK:AG:AGCC09","NonDwarfShrubCoverNew",-0.761093459107037
"323","ATQASUK:AG:AGCC10","DwarfShrubCoverNew",-1.38990198136014
"324","ATQASUK:AG:AGCC10","NonDwarfShrubCoverNew",0.126814044415425
"325","ATQASUK:AG:AGCC11","DwarfShrubCoverNew",-1.19588862582453
"326","ATQASUK:AG:AGCC11","NonDwarfShrubCoverNew",1.83277597755416
"327","ATQASUK:AG:AGCD02","DwarfShrubCoverNew",-1.4151601556938
"328","ATQASUK:AG:AGCD02","NonDwarfShrubCoverNew",-2.14931433584817
"329","ATQASUK:AG:AGCD03","DwarfShrubCoverNew",1.17462312776313
"330","ATQASUK:AG:AGCD03","NonDwarfShrubCoverNew",-2.36184299187722
"331","ATQASUK:AG:AGCD04","DwarfShrubCoverNew",0.150350475061537
"332","ATQASUK:AG:AGCD04","NonDwarfShrubCoverNew",-1.36700897708052
"333","ATQASUK:AG:AGCD05","DwarfShrubCoverNew",0.927981740481741
"334","ATQASUK:AG:AGCD05","NonDwarfShrubCoverNew",-0.460664335664338
"335","ATQASUK:AG:AGCD06","DwarfShrubCoverNew",-1.65577498579991
"336","ATQASUK:AG:AGCD06","NonDwarfShrubCoverNew",-0.0231101163983485
"337","ATQASUK:AG:AGCD07","DwarfShrubCoverNew",0.0950927788955959
"338","ATQASUK:AG:AGCD07","NonDwarfShrubCoverNew",-1.64800779988573
"339","ATQASUK:AG:AGCD08","DwarfShrubCoverNew",-0.644884670213143
"340","ATQASUK:AG:AGCD08","NonDwarfShrubCoverNew",-1.09893471815667
"341","ATQASUK:AG:AGCD10","DwarfShrubCoverNew",0.312051170056624
"342","ATQASUK:AG:AGCD10","NonDwarfShrubCoverNew",-0.228164976606736
"343","ATQASUK:AG:AGCD11","DwarfShrubCoverNew",-1.15572502345073
"344","ATQASUK:AG:AGCD11","NonDwarfShrubCoverNew",-0.0767487635993004
"345","ATQASUK:AG:AGCE02","DwarfShrubCoverNew",0.214765390909517
"346","ATQASUK:AG:AGCE02","NonDwarfShrubCoverNew",-4.61547700263823
"347","ATQASUK:AG:AGCE03","DwarfShrubCoverNew",0.0220458692956962
"348","ATQASUK:AG:AGCE03","NonDwarfShrubCoverNew",-2.15938023493572
"349","ATQASUK:AG:AGCE04","DwarfShrubCoverNew",-1.09501591350075
"350","ATQASUK:AG:AGCE04","NonDwarfShrubCoverNew",-1.60040345808232
"351","ATQASUK:AG:AGCE06","DwarfShrubCoverNew",0.00156155588554684
"352","ATQASUK:AG:AGCE06","NonDwarfShrubCoverNew",0.153765194476134
"353","ATQASUK:AG:AGCE07","DwarfShrubCoverNew",-1.03304709862087
"354","ATQASUK:AG:AGCE07","NonDwarfShrubCoverNew",-0.29133183327976
"355","ATQASUK:AG:AGCE08","DwarfShrubCoverNew",-0.605008417508372
"356","ATQASUK:AG:AGCE08","NonDwarfShrubCoverNew",-0.304604164898321
"357","ATQASUK:AG:AGCE09","DwarfShrubCoverNew",0.928589715456077
"358","ATQASUK:AG:AGCE09","NonDwarfShrubCoverNew",-0.189639213832762
"359","ATQASUK:AG:AGCE11","DwarfShrubCoverNew",0.91478888977572
"360","ATQASUK:AG:AGCE11","NonDwarfShrubCoverNew",-1.70235267512704
"361","ATQASUK:AG:AGCF02","DwarfShrubCoverNew",-0.111719642847758
"362","ATQASUK:AG:AGCF02","NonDwarfShrubCoverNew",-2.46693389378326
"363","ATQASUK:AG:AGCF05","DwarfShrubCoverNew",-0.372421130393158
"364","ATQASUK:AG:AGCF05","NonDwarfShrubCoverNew",-1.3822440584649
"365","ATQASUK:AG:AGCF06","DwarfShrubCoverNew",0.176474588752348
"366","ATQASUK:AG:AGCF06","NonDwarfShrubCoverNew",-0.553469668382262
"367","ATQASUK:AG:AGCF07","NonDwarfShrubCoverNew",-3.32737626587718
"368","ATQASUK:AG:AGCF10","NonDwarfShrubCoverNew",-2.03691349763442
"369","ATQASUK:AG:AGCG02","DwarfShrubCoverNew",0.587046583787681
"370","ATQASUK:AG:AGCG02","NonDwarfShrubCoverNew",-0.610100002265591
"371","ATQASUK:AG:AGCG03","DwarfShrubCoverNew",-0.586434582851679
"372","ATQASUK:AG:AGCG03","NonDwarfShrubCoverNew",-2.47978886991946
"373","ATQASUK:AG:AGCG05","NonDwarfShrubCoverNew",-0.349776383263386
"374","ATQASUK:AG:AGCG06","DwarfShrubCoverNew",-0.339741721071361
"375","ATQASUK:AG:AGCG06","NonDwarfShrubCoverNew",-2.15042917849611
"376","ATQASUK:AG:AGCG10","DwarfShrubCoverNew",0.391534391534392
"377","ATQASUK:AG:AGCG10","NonDwarfShrubCoverNew",-2.32275132275132
"378","ATQASUK:AG:AGCG11","DwarfShrubCoverNew",-0.431470800546307
"379","ATQASUK:AG:AGCG11","NonDwarfShrubCoverNew",-0.503684472860182
"380","ATQASUK:AG:AGCH02","DwarfShrubCoverNew",-0.252863193860527
"381","ATQASUK:AG:AGCH02","NonDwarfShrubCoverNew",-1.2049704250442
"382","ATQASUK:AG:AGCH03","DwarfShrubCoverNew",-0.356966165390959
"383","ATQASUK:AG:AGCH03","NonDwarfShrubCoverNew",0.64962285195398
"384","ATQASUK:AG:AGCH04","DwarfShrubCoverNew",-0.18823098984931
"385","ATQASUK:AG:AGCH04","NonDwarfShrubCoverNew",-0.0690296001934418
"386","ATQASUK:AG:AGCH11","DwarfShrubCoverNew",-0.217391304347826
"387","ATQASUK:AG:AGCH11","NonDwarfShrubCoverNew",-2.10028555745362
"388","ATQASUK:AG:AGCI03","DwarfShrubCoverNew",-0.499020696659251
"389","ATQASUK:AG:AGCI03","NonDwarfShrubCoverNew",0.728143137840149
"390","ATQASUK:AG:AGCI04","DwarfShrubCoverNew",1.82219325106874
"391","ATQASUK:AG:AGCI04","NonDwarfShrubCoverNew",-1.12989497932565
"392","ATQASUK:AG:AGCI05","DwarfShrubCoverNew",-3.38225659855439
"393","ATQASUK:AG:AGCI05","NonDwarfShrubCoverNew",-1.43836692704227
"394","ATQASUK:AG:AGCI06","DwarfShrubCoverNew",-0.647176266779852
"395","ATQASUK:AG:AGCI06","NonDwarfShrubCoverNew",-1.44091343790366
"396","ATQASUK:AG:AGCI11","NonDwarfShrubCoverNew",-2.65129429375293
"397","ATQASUK:AG:AGCJ02","DwarfShrubCoverNew",-0.899586930764992
"398","ATQASUK:AG:AGCJ02","NonDwarfShrubCoverNew",1.16451128601666
"399","ATQASUK:AG:AGCJ03","DwarfShrubCoverNew",0.556471972063377
"400","ATQASUK:AG:AGCJ03","NonDwarfShrubCoverNew",-0.20319755523474
"401","ATQASUK:AG:AGCJ04","DwarfShrubCoverNew",-0.15976871876215
"402","ATQASUK:AG:AGCJ04","NonDwarfShrubCoverNew",-0.238945565776871
"403","ATQASUK:AG:AGCJ05","DwarfShrubCoverNew",-1.89699790919387
"404","ATQASUK:AG:AGCJ05","NonDwarfShrubCoverNew",-1.08896413330232
"405","ATQASUK:AG:AGCJ10","DwarfShrubCoverNew",-0.798534798534799
"406","ATQASUK:AG:AGCJ10","NonDwarfShrubCoverNew",-1.73463432493616
"407","ATQASUK:AG:AGCJ11","DwarfShrubCoverNew",0.243984241229183
"408","ATQASUK:AG:AGCJ11","NonDwarfShrubCoverNew",-2.50533788386502
"409","ATQASUK:AW:AWC03","DwarfShrubCoverNew",1.38938969333916
"410","ATQASUK:AW:AWC03","NonDwarfShrubCoverNew",-1.04430906909431
"411","ATQASUK:AW:AWC04","DwarfShrubCoverNew",0.959024883474323
"412","ATQASUK:AW:AWC04","NonDwarfShrubCoverNew",-0.397584106415329
"413","ATQASUK:AW:AWC05","DwarfShrubCoverNew",0.197612480453075
"414","ATQASUK:AW:AWC05","NonDwarfShrubCoverNew",0.226027473817779
"415","ATQASUK:AW:AWC06","DwarfShrubCoverNew",1.50711226226109
"416","ATQASUK:AW:AWC06","NonDwarfShrubCoverNew",-1.63426962053973
"417","ATQASUK:AW:AWC08","NonDwarfShrubCoverNew",-1.17199850115361
"418","ATQASUK:AW:AWC09","DwarfShrubCoverNew",0.258860101214678
"419","ATQASUK:AW:AWC09","NonDwarfShrubCoverNew",-0.488307294352856
"420","ATQASUK:AW:AWC10","DwarfShrubCoverNew",0.735461926706167
"421","ATQASUK:AW:AWC10","NonDwarfShrubCoverNew",-0.272301524858566
"422","ATQASUK:AW:AWC11","DwarfShrubCoverNew",0.210521145053434
"423","ATQASUK:AW:AWC11","NonDwarfShrubCoverNew",-0.519029005855111
"424","ATQASUK:AW:AWC12","DwarfShrubCoverNew",-0.637193856371947
"425","ATQASUK:AW:AWC12","NonDwarfShrubCoverNew",-0.240763802407654
"426","ATQASUK:AW:AWC13","DwarfShrubCoverNew",0.319462765734463
"427","ATQASUK:AW:AWC13","NonDwarfShrubCoverNew",0.0929486518275458
"428","ATQASUK:AW:AWC14","DwarfShrubCoverNew",0.285722283538884
"429","ATQASUK:AW:AWC14","NonDwarfShrubCoverNew",-1.30418656560203
"430","ATQASUK:AW:AWC15","NonDwarfShrubCoverNew",-1.09667240444042
"431","ATQASUK:AW:AWC16","DwarfShrubCoverNew",0.698819660870742
"432","ATQASUK:AW:AWC16","NonDwarfShrubCoverNew",0.0974843836332626
"433","ATQASUK:AW:AWC17","DwarfShrubCoverNew",0.493124350272121
"434","ATQASUK:AW:AWC17","NonDwarfShrubCoverNew",-1.66521433376139
"435","ATQASUK:AW:AWC20","NonDwarfShrubCoverNew",-1.24688486034311
"436","ATQASUK:AW:AWC23","DwarfShrubCoverNew",0.626724873578626
"437","ATQASUK:AW:AWC23","NonDwarfShrubCoverNew",-0.51660668795051
"438","AUDKULUHEIDI:BETULAHEATH:1","DwarfShrubCoverNew",-0.280187573270811
"439","AUDKULUHEIDI:BETULAHEATH:1","NonDwarfShrubCoverNew",0.677296857290859
"440","AUDKULUHEIDI:BETULAHEATH:10","DwarfShrubCoverNew",-0.328513742347272
"441","AUDKULUHEIDI:BETULAHEATH:10","NonDwarfShrubCoverNew",-0.758394118300339
"442","AUDKULUHEIDI:BETULAHEATH:2","NonDwarfShrubCoverNew",0.627183685379603
"443","AUDKULUHEIDI:BETULAHEATH:3","DwarfShrubCoverNew",-0.273037691545212
"444","AUDKULUHEIDI:BETULAHEATH:3","NonDwarfShrubCoverNew",1.25338729427044
"445","AUDKULUHEIDI:BETULAHEATH:4","DwarfShrubCoverNew",-0.151880882038008
"446","AUDKULUHEIDI:BETULAHEATH:4","NonDwarfShrubCoverNew",0.107140566134473
"447","AUDKULUHEIDI:BETULAHEATH:5","NonDwarfShrubCoverNew",0.279929102660024
"448","AUDKULUHEIDI:BETULAHEATH:6","NonDwarfShrubCoverNew",0.0638404601507023
"449","AUDKULUHEIDI:BETULAHEATH:7","DwarfShrubCoverNew",-0.168209948057358
"450","AUDKULUHEIDI:BETULAHEATH:7","NonDwarfShrubCoverNew",0.996850788216937
"451","AUDKULUHEIDI:BETULAHEATH:8","DwarfShrubCoverNew",0.108984353233858
"452","AUDKULUHEIDI:BETULAHEATH:8","NonDwarfShrubCoverNew",0.460090691646661
"453","AUDKULUHEIDI:BETULAHEATH:9","NonDwarfShrubCoverNew",-0.489797912130856
"454","BARROW:BD:BDC01","DwarfShrubCoverNew",0.184626001535636
"455","BARROW:BD:BDC01","NonDwarfShrubCoverNew",0.51987820581394
"456","BARROW:BD:BDC02","DwarfShrubCoverNew",-0.954797443200412
"457","BARROW:BD:BDC02","NonDwarfShrubCoverNew",0.110314615130786
"458","BARROW:BD:BDC03","DwarfShrubCoverNew",-1.40492335822397
"459","BARROW:BD:BDC03","NonDwarfShrubCoverNew",0.247696422102912
"460","BARROW:BD:BDC04","DwarfShrubCoverNew",-0.535076840405068
"461","BARROW:BD:BDC04","NonDwarfShrubCoverNew",0.714702193612704
"462","BARROW:BD:BDC05","DwarfShrubCoverNew",-0.77638260515611
"463","BARROW:BD:BDC05","NonDwarfShrubCoverNew",-0.101727472471483
"464","BARROW:BD:BDC06","DwarfShrubCoverNew",-0.76751095009841
"465","BARROW:BD:BDC06","NonDwarfShrubCoverNew",0.824348434228125
"466","BARROW:BD:BDC07","DwarfShrubCoverNew",-0.113361314486833
"467","BARROW:BD:BDC07","NonDwarfShrubCoverNew",-0.225621576857201
"468","BARROW:BD:BDC08","DwarfShrubCoverNew",0.0592991493571386
"469","BARROW:BD:BDC08","NonDwarfShrubCoverNew",-0.21250970849984
"470","BARROW:BD:BDC09","DwarfShrubCoverNew",-0.930623151540716
"471","BARROW:BD:BDC09","NonDwarfShrubCoverNew",0.540028718460705
"472","BARROW:BD:BDC10","DwarfShrubCoverNew",-0.41234532298452
"473","BARROW:BD:BDC10","NonDwarfShrubCoverNew",-0.38921174472631
"474","BARROW:BD:BDC11","DwarfShrubCoverNew",-0.436272646018885
"475","BARROW:BD:BDC11","NonDwarfShrubCoverNew",0.491969915953748
"476","BARROW:BD:BDC12","DwarfShrubCoverNew",-0.216124068456438
"477","BARROW:BD:BDC12","NonDwarfShrubCoverNew",0.164968259505632
"478","BARROW:BD:BDC13","DwarfShrubCoverNew",-0.0605113685279848
"479","BARROW:BD:BDC13","NonDwarfShrubCoverNew",-0.0380725359330909
"480","BARROW:BD:BDC14","DwarfShrubCoverNew",-0.840051168188047
"481","BARROW:BD:BDC14","NonDwarfShrubCoverNew",-0.182071339777655
"482","BARROW:BD:BDC15","DwarfShrubCoverNew",-0.639709212756466
"483","BARROW:BD:BDC15","NonDwarfShrubCoverNew",1.00277290924854
"484","BARROW:BD:BDC16","DwarfShrubCoverNew",-0.857373459669588
"485","BARROW:BD:BDC16","NonDwarfShrubCoverNew",0.702898982872917
"486","BARROW:BD:BDC17","DwarfShrubCoverNew",0.611461637020231
"487","BARROW:BD:BDC17","NonDwarfShrubCoverNew",-0.95347920702082
"488","BARROW:BD:BDC18","DwarfShrubCoverNew",-0.363041913214151
"489","BARROW:BD:BDC18","NonDwarfShrubCoverNew",0.113589934939375
"490","BARROW:BD:BDC19","DwarfShrubCoverNew",0.0120667834042876
"491","BARROW:BD:BDC19","NonDwarfShrubCoverNew",-0.109252662347143
"492","BARROW:BD:BDC20","DwarfShrubCoverNew",-0.506173096930799
"493","BARROW:BD:BDC20","NonDwarfShrubCoverNew",0.323138262403002
"494","BARROW:BD:BDC21","DwarfShrubCoverNew",-0.366059115484051
"495","BARROW:BD:BDC21","NonDwarfShrubCoverNew",-0.452629483681492
"496","BARROW:BD:BDC22","DwarfShrubCoverNew",-0.473649506500458
"497","BARROW:BD:BDC22","NonDwarfShrubCoverNew",-0.0385801349008663
"498","BARROW:BD:BDC23","DwarfShrubCoverNew",0.139329925597376
"499","BARROW:BD:BDC23","NonDwarfShrubCoverNew",-0.327957277628841
"500","BARROW:BD:BDC24","DwarfShrubCoverNew",-0.27900541728193
"501","BARROW:BD:BDC24","NonDwarfShrubCoverNew",0.0489278862963379
"502","BARROW:BG:BGCC03","DwarfShrubCoverNew",0.0811387723843354
"503","BARROW:BG:BGCD02","DwarfShrubCoverNew",-2.11655943412035
"504","BARROW:BG:BGCD03","DwarfShrubCoverNew",-0.312976156159021
"505","BARROW:BG:BGCD04","DwarfShrubCoverNew",-0.750474328610388
"506","BARROW:BG:BGCE04","DwarfShrubCoverNew",-1.86257838018482
"507","BARROW:BG:BGCE04","NonDwarfShrubCoverNew",-1.0580839837506
"508","BARROW:BG:BGCE05","DwarfShrubCoverNew",0.456908019436231
"509","BARROW:BG:BGCE06","DwarfShrubCoverNew",-0.0243857810475892
"510","BARROW:BG:BGCE06","NonDwarfShrubCoverNew",0.0596774193548449
"511","BARROW:BG:BGCE07","DwarfShrubCoverNew",-1.74629043910227
"512","BARROW:BG:BGCE07","NonDwarfShrubCoverNew",0.0828247602441218
"513","BARROW:BG:BGCE08","DwarfShrubCoverNew",-0.453663468858377
"514","BARROW:BG:BGCF04","DwarfShrubCoverNew",-5.34628615468447
"515","BARROW:BG:BGCF08","DwarfShrubCoverNew",0.678059827718491
"516","BARROW:BG:BGCF09","DwarfShrubCoverNew",0.534251452016104
"517","BARROW:BG:BGCF09","NonDwarfShrubCoverNew",-3.5846612749157
"518","BARROW:BG:BGCF11","DwarfShrubCoverNew",-0.375469624056477
"519","BARROW:BG:BGCH04","DwarfShrubCoverNew",-0.14389207381421
"520","BARROW:BG:BGCH04","NonDwarfShrubCoverNew",0.20997375328084
"521","BARROW:BG:BGCH05","DwarfShrubCoverNew",-1.0223811249707
"522","BARROW:BG:BGCH05","NonDwarfShrubCoverNew",-4.26808643416024
"523","BARROW:BW:BWC05","DwarfShrubCoverNew",0.158457924112586
"524","BARROW:BW:BWC06","DwarfShrubCoverNew",0.268559210390922
"525","BARROW:BW:BWC10","DwarfShrubCoverNew",0.522043074013179
"526","BROOKS:SHEEN-B:10","DwarfShrubCoverNew",-2.02266483516491
"527","BROOKS:SHEEN-B:10","NonDwarfShrubCoverNew",0.565247252747273
"528","BROOKS:SHEEN-B:4","DwarfShrubCoverNew",0.00991276764473944
"529","BROOKS:SHEEN-B:4","NonDwarfShrubCoverNew",1.06066613798574
"530","BROOKS:SHEEN-B:5","DwarfShrubCoverNew",0.160079051383399
"531","BROOKS:SHEEN-B:5","NonDwarfShrubCoverNew",-0.0711462450592923
"532","BROOKS:SHEEN-B:6","DwarfShrubCoverNew",0.1025641025641
"533","BROOKS:SHEEN-B:6","NonDwarfShrubCoverNew",-0.985347985348038
"534","BROOKS:SHEEN-B:7","DwarfShrubCoverNew",0.136455525606462
"535","BROOKS:SHEEN-B:7","NonDwarfShrubCoverNew",-0.714285714285755
"536","BROOKS:SHEEN-B:8","DwarfShrubCoverNew",-0.438782731776385
"537","BROOKS:SHEEN-B:8","NonDwarfShrubCoverNew",-1.43253125737208
"538","BROOKS:SHEEN-B:9","DwarfShrubCoverNew",0.0530888030887975
"539","BROOKS:SHEEN-B:9","NonDwarfShrubCoverNew",-1.73262548262554
"540","DISKO:DISTURBANCE:A1.6","DwarfShrubCoverNew",-0.265435111692373
"541","DISKO:DISTURBANCE:A1.6","NonDwarfShrubCoverNew",0.374733214655778
"542","DISKO:DISTURBANCE:A2.2","DwarfShrubCoverNew",-0.0043584637327704
"543","DISKO:DISTURBANCE:A2.2","NonDwarfShrubCoverNew",-0.141358755311191
"544","DISKO:DISTURBANCE:A3.3","DwarfShrubCoverNew",0.257497104499406
"545","DISKO:DISTURBANCE:A3.3","NonDwarfShrubCoverNew",-0.261500716299736
"546","DISKO:DISTURBANCE:A4.3","DwarfShrubCoverNew",0.0655057783470322
"547","DISKO:DISTURBANCE:A4.3","NonDwarfShrubCoverNew",0.273507854574001
"548","DISKO:DISTURBANCE:A5.1","DwarfShrubCoverNew",-0.0990860795300541
"549","DISKO:DISTURBANCE:A5.1","NonDwarfShrubCoverNew",0.0867041696851421
"550","DISKO:DISTURBANCE:A6.1","DwarfShrubCoverNew",0.00254718663236455
"551","DISKO:DISTURBANCE:A6.1","NonDwarfShrubCoverNew",0.177866600393918
"552","DISKO:DISTURBANCE:B1.2","DwarfShrubCoverNew",0.244764075853427
"553","DISKO:DISTURBANCE:B1.2","NonDwarfShrubCoverNew",0.0212761534670957
"554","DISKO:DISTURBANCE:B2.2","DwarfShrubCoverNew",0.775634717870277
"555","DISKO:DISTURBANCE:B2.2","NonDwarfShrubCoverNew",-0.390191204144692
"556","DISKO:DISTURBANCE:B3.4","DwarfShrubCoverNew",0.125774862526969
"557","DISKO:DISTURBANCE:B3.4","NonDwarfShrubCoverNew",-0.107286944442247
"558","DISKO:DISTURBANCE:B4.5","DwarfShrubCoverNew",-0.257785023431233
"559","DISKO:DISTURBANCE:B4.5","NonDwarfShrubCoverNew",0.372259373578322
"560","DISKO:DISTURBANCE:B5.2","DwarfShrubCoverNew",-0.0135999931564175
"561","DISKO:DISTURBANCE:B5.2","NonDwarfShrubCoverNew",0.500034822305356
"562","DISKO:DISTURBANCE:B6.5","DwarfShrubCoverNew",0.269076524800904
"563","DISKO:DISTURBANCE:B6.5","NonDwarfShrubCoverNew",-0.106657067445772
"564","DISKO:DISTURBANCE:C1.3","DwarfShrubCoverNew",-0.102962576535515
"565","DISKO:DISTURBANCE:C1.3","NonDwarfShrubCoverNew",-0.0343983399573501
"566","DISKO:DISTURBANCE:C4.3","DwarfShrubCoverNew",-0.050076565207774
"567","DISKO:DISTURBANCE:C4.3","NonDwarfShrubCoverNew",0.18598405631594
"568","DISKO:DISTURBANCE:C5.3","DwarfShrubCoverNew",-0.0453035336756267
"569","DISKO:DISTURBANCE:C5.3","NonDwarfShrubCoverNew",-0.0884920080334054
"570","ENDALEN:BIS-L:BIS-L10","DwarfShrubCoverNew",-2.18253968253974
"571","ENDALEN:BIS-L:BIS-L2","DwarfShrubCoverNew",0.10144927536232
"572","ENDALEN:BIS-L:BIS-L3","DwarfShrubCoverNew",-1.36781609195405
"573","ENDALEN:BIS-L:BIS-L6","DwarfShrubCoverNew",-2.94638901196284
"574","ENDALEN:CAS-L:CAS-L1","DwarfShrubCoverNew",1.00319197446421
"575","ENDALEN:CAS-L:CAS-L1","NonDwarfShrubCoverNew",-2.03488372093026
"576","ENDALEN:CAS-L:CAS-L10","DwarfShrubCoverNew",-0.0775193798449779
"577","ENDALEN:CAS-L:CAS-L10","NonDwarfShrubCoverNew",-5.9237726098192
"578","ENDALEN:CAS-L:CAS-L3","DwarfShrubCoverNew",1.93826179120299
"579","ENDALEN:CAS-L:CAS-L3","NonDwarfShrubCoverNew",-1.938261791203
"580","ENDALEN:CAS-L:CAS-L7","DwarfShrubCoverNew",-1.53596403596407
"581","ENDALEN:CAS-L:CAS-L7","NonDwarfShrubCoverNew",1.00316350316352
"582","ENDALEN:CAS-L:CAS-L9","DwarfShrubCoverNew",-0.321637426900587
"583","ENDALEN:CAS-L:CAS-L9","NonDwarfShrubCoverNew",-5.26315789473693
"584","ENDALEN:DRY-L:DRY-L1","DwarfShrubCoverNew",0.624687656171923
"585","ENDALEN:DRY-L:DRY-L2","DwarfShrubCoverNew",-0.830059857837654
"586","ENDALEN:DRY-L:DRY-L5","DwarfShrubCoverNew",-0.263951734539977
"587","ENDALEN:DRY-L:DRY-L7","DwarfShrubCoverNew",0.0808263466491375
"588","ENDALEN:DRY-L:DRY-L8","DwarfShrubCoverNew",0.0883236177353756
"589","FURI:FURI4:FURI4_T1","DwarfShrubCoverNew",-0.622499175736353
"590","FURI:FURI4:FURI4_T1","NonDwarfShrubCoverNew",1.23214697440746
"591","FURI:FURI4:FURI4_T10","DwarfShrubCoverNew",-0.0252641626508014
"592","FURI:FURI4:FURI4_T10","NonDwarfShrubCoverNew",0.00978013243230352
"593","FURI:FURI4:FURI4_T11","DwarfShrubCoverNew",0.748114630467567
"594","FURI:FURI4:FURI4_T11","NonDwarfShrubCoverNew",-0.710889257519026
"595","FURI:FURI4:FURI4_T12","DwarfShrubCoverNew",-0.282553059724674
"596","FURI:FURI4:FURI4_T12","NonDwarfShrubCoverNew",0.425451558215179
"597","FURI:FURI4:FURI4_T13","DwarfShrubCoverNew",-1.39994540809591
"598","FURI:FURI4:FURI4_T13","NonDwarfShrubCoverNew",-0.198021970267441
"599","FURI:FURI4:FURI4_T14","DwarfShrubCoverNew",-0.00927085836389911
"600","FURI:FURI4:FURI4_T14","NonDwarfShrubCoverNew",2.56107611458225
"601","FURI:FURI4:FURI4_T15","DwarfShrubCoverNew",0.795806516145523
"602","FURI:FURI4:FURI4_T15","NonDwarfShrubCoverNew",-1.2670043390383
"603","FURI:FURI4:FURI4_T16","DwarfShrubCoverNew",0.128925594764077
"604","FURI:FURI4:FURI4_T16","NonDwarfShrubCoverNew",0.380362103964606
"605","FURI:FURI4:FURI4_T17","DwarfShrubCoverNew",-0.0205774179768735
"606","FURI:FURI4:FURI4_T17","NonDwarfShrubCoverNew",-0.183916576760302
"607","FURI:FURI4:FURI4_T18","DwarfShrubCoverNew",0.391939014202716
"608","FURI:FURI4:FURI4_T18","NonDwarfShrubCoverNew",-1.68341440598598
"609","FURI:FURI4:FURI4_T19","DwarfShrubCoverNew",-0.514130352976626
"610","FURI:FURI4:FURI4_T19","NonDwarfShrubCoverNew",2.40348431954907
"611","FURI:FURI4:FURI4_T2","DwarfShrubCoverNew",0.424187058134582
"612","FURI:FURI4:FURI4_T2","NonDwarfShrubCoverNew",-0.597556042576065
"613","FURI:FURI4:FURI4_T20","DwarfShrubCoverNew",0.136927945472332
"614","FURI:FURI4:FURI4_T20","NonDwarfShrubCoverNew",2.80888239748985
"615","FURI:FURI4:FURI4_T3","DwarfShrubCoverNew",3.06250700813054
"616","FURI:FURI4:FURI4_T3","NonDwarfShrubCoverNew",-6.10137019288252
"617","FURI:FURI4:FURI4_T4","DwarfShrubCoverNew",0.696000054803183
"618","FURI:FURI4:FURI4_T4","NonDwarfShrubCoverNew",-0.290974329527853
"619","FURI:FURI4:FURI4_T5","DwarfShrubCoverNew",1.32136459086671
"620","FURI:FURI4:FURI4_T5","NonDwarfShrubCoverNew",-1.80285823534377
"621","FURI:FURI4:FURI4_T6","DwarfShrubCoverNew",0.153920677824239
"622","FURI:FURI4:FURI4_T6","NonDwarfShrubCoverNew",-0.49568946985087
"623","FURI:FURI4:FURI4_T7","DwarfShrubCoverNew",0.381586719931129
"624","FURI:FURI4:FURI4_T7","NonDwarfShrubCoverNew",4.19199968448305
"625","FURI:FURI4:FURI4_T8","DwarfShrubCoverNew",0.200983371966533
"626","FURI:FURI4:FURI4_T8","NonDwarfShrubCoverNew",-0.151665835737426
"627","FURI:FURI4:FURI4_T9","DwarfShrubCoverNew",0.692815973794867
"628","FURI:FURI4:FURI4_T9","NonDwarfShrubCoverNew",-0.63563741031207
"629","FURI:FURI5:FURI5_T1","DwarfShrubCoverNew",-0.332119028542704
"630","FURI:FURI5:FURI5_T1","NonDwarfShrubCoverNew",0.802040675243348
"631","FURI:FURI5:FURI5_T10","DwarfShrubCoverNew",-0.47384779625958
"632","FURI:FURI5:FURI5_T10","NonDwarfShrubCoverNew",-0.339137603792692
"633","FURI:FURI5:FURI5_T11","DwarfShrubCoverNew",1.32485173231029
"634","FURI:FURI5:FURI5_T11","NonDwarfShrubCoverNew",-0.629654303687442
"635","FURI:FURI5:FURI5_T12","DwarfShrubCoverNew",0.202005850612544
